title,floor,author,time,main_content,lzl_replies,link
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,5,项目本人,未知,乙游只服务于女玩家，不像某些想两头恰最后两头都不讨好的游戏公司,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,6,米也狗4000JIA,未知,米桑不也有乙游的不比一下流水了,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,7,杜文龙＆N,未知,按用户画像可以当母亲，米桑父母双全这一块,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,8,樱初音windy,未知,救世主救一下啊,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,9,牛雷先生,未知,其实觉得挺正常的，玩乙游的基本上都是女生，女生又基本用的是苹果，所以苹果榜都挺高,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,10,AimerS,未知,ios榜说实话挺看女玩家占比，一般向二游里，崩铁占比最高，原神也挺高，鸣潮绝区零相对都较少，单纯看ios其实不好估算,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,11,金菲九九,未知,有打榜的，五个男角色各有粉丝而且撕的挺厉害，哪个男角色池子不能登顶会被嘲的,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,12,一千零一吃,未知,啊？，小王不是刚出六元皮吗？恋与深空能干得过小王有点诡异了，七麦卖皮炎咯,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,13,气泡水麦迪,未知,叠纸和腾讯不一直是？,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
既然米耶狗只认七麦榜，那我宣布恋与深空是米桑最严厉的父亲,14,原来能改昵称,未知,lysk一直都是ios的神，压着这群二游打，所以ios本来就是女玩家多的游戏占优势，女玩家基本都是苹果的同时也很少去用电脑玩游戏,,https://tieba.baidu.com/p/9901094025?pid=152422414895&cid=0#152422414895
