lang,topic,n_docs,bias_harm,z_harm,bias_fairness,z_fairness,bias_loyalty,z_loyalty,bias_authority,z_authority,bias_sanctity,z_sanctity,bias_realistic_threat,z_realistic_threat,bias_symbolic_threat,z_symbolic_threat,topic_label,topic_short,row_label,dominant_negative_axis,dominant_negative_z,dominant_negative_axis_label,dominant_negative_raw_bias,pc1,pc2
en,36,8,-0.059560125000000005,0.6131265325621085,-0.055229875,0.3272327331738334,-0.0376145,0.45391213614775405,-0.0746005,0.2560139173518422,-0.060846125,0.17267622733145543,0.008438000000000001,-0.3815564372450807,0.003908,0.6025060781759242,Internal Divisions in Catholicism,Internal Divisions in Cathol…,EN · T36 · Internal Divisions in Cathol…,realistic_threat,-0.3815564372450807,Realistic Threat,0.008438000000000001,0.9457915626336509,-0.2174803296010675
en,13,38,-0.07896613157894737,-0.2143032459200318,-0.06988605263157895,-0.29941489805025984,-0.051159184210526315,-0.030902860979656378,-0.0808473947368421,0.019981378933166954,-0.0752031052631579,-0.3620453647147814,0.016978973684210526,-0.02907294265802928,-0.0059988157894736846,0.2661557353848596,Religion in Public vs. Catholic Schools,Religion in Public vs. Catho…,EN · T13 · Religion in Public vs. Catho…,sanctity,-0.3620453647147814,Sanctity,-0.0752031052631579,-0.26550220593172996,0.23162820740093198
en,24,18,-0.05791505555555555,0.683268704289551,-0.04404616666666667,0.805409547862826,-0.04100033333333333,0.33272047510495256,-0.06450088888888889,0.6376174096498535,-0.04150161111111111,0.8931570718006253,0.00897461111111111,-0.3594106530907102,-0.0052053333333333335,0.2930955818292722,Reforms and Divisions in Catholicism,Reforms and Divisions in Cat…,EN · T24 · Reforms and Divisions in Cat…,realistic_threat,-0.3594106530907102,Realistic Threat,0.00897461111111111,1.4649530928796384,-0.5956438590239933
en,16,56,-0.07458160714285714,-0.027356690576729816,-0.06529828571428571,-0.10325780009481268,-0.047084017857142856,0.11496261164420116,-0.08218996428571428,-0.03074624046387583,-0.07498467857142857,-0.35391012553453294,0.015199500000000001,-0.10251130295830448,0.005244535714285715,0.6478833472405369,Canadian Immigration and Cultural Disputes,Canadian Immigration and Cul…,EN · T16 · Canadian Immigration and Cul…,sanctity,-0.35391012553453294,Sanctity,-0.07498467857142857,0.05277453349839459,0.33823719395111757
en,12,37,-0.0764605135135135,-0.10746915862811454,-0.06255972972972973,0.013833413169343917,-0.05480764864864865,-0.161495073289271,-0.09033597297297297,-0.338534860159141,-0.07088713513513514,-0.20129830121128192,0.03749097297297297,0.8174512895423665,-0.013219810810810811,0.020992788749677794,Communion for Divorced and Remarried,Communion for Divorced and R…,EN · T12 · Communion for Divorced and R…,authority,-0.338534860159141,Authority,-0.09033597297297297,-0.20417663685711657,0.6487395174311933
en,27,25,-0.0762076,-0.09668547824491551,-0.06612232,-0.1384906654551286,-0.05105296,-0.027100698483970124,-0.0901624,-0.331976582624854,-0.07092676,-0.20277411788280922,0.0196518,0.08123382037010099,-0.0135596,0.009456467424119621,Bakery and Religious Freedom Legal Conflicts,Bakery and Religious Freedom…,EN · T27 · Bakery and Religious Freedom…,authority,-0.331976582624854,Authority,-0.0901624,-0.2921046276097312,0.13772908762976516
en,21,13,-0.07457153846153847,-0.026927383974197836,-0.06811692307692307,-0.22377301702086067,-0.05059869230769231,-0.010840755725757045,-0.0827013076923077,-0.050066828907616226,-0.06275084615384616,0.1017354369200923,0.009761692307692308,-0.32692804151123867,-0.013946153846153848,-0.0036675798403100588,Adventist Church,Adventist Church,EN · T21 · Adventist Church,realistic_threat,-0.32692804151123867,Realistic Threat,0.009761692307692308,-0.10538164173434576,-0.2455617499114267
en,33,12,-0.05299541666666666,0.893031372331801,-0.0516945,0.47839318066086384,-0.025122583333333334,0.901044638370227,-0.059258,0.8357146123757445,-0.07335008333333333,-0.2930300970017619,0.026697416666666668,0.3720043666812966,0.0025331666666666666,0.5558285510295539,Healthcare Rights and Institutions,Healthcare Rights and Instit…,EN · T33 · Healthcare Rights and Instit…,sanctity,-0.2930300970017619,Sanctity,-0.07335008333333333,1.4666170458279641,0.17301550199940677
en,3,51,-0.0754617843137255,-0.06488552468043021,-0.06587176470588235,-0.12777778481896748,-0.049727196078431374,0.020353359642198844,-0.08908854901960785,-0.2914022199274168,-0.07147709803921569,-0.22327129953932903,0.025316411764705882,0.3150106968863778,-0.010765627450980392,0.10431576879622029,LGBTQ Issues and Youth Alienation,LGBTQ Issues and Youth Alien…,EN · T3 · LGBTQ Issues and Youth Alien…,authority,-0.2914022199274168,Authority,-0.08908854901960785,-0.1859231358066623,0.34710436839441045
en,10,18,-0.07329322222222222,0.02757723130687836,-0.0614875,0.05967826011057187,-0.058099111111111115,-0.27930884727475624,-0.08190005555555556,-0.019792335144240003,-0.05414583333333333,0.42222665935148807,0.02348216666666667,0.23931193630112102,-0.022124722222222223,-0.28134148993295977,Conflicts and Reflections on the Bible,Conflicts and Reflections on…,EN · T10 · Conflicts and Reflections on…,symbolic_threat,-0.28134148993295977,Symbolic Threat,-0.022124722222222223,0.03698584934005398,-0.1067713087214852
en,30,3,-0.047559333333333335,1.1248141046529418,-0.04389733333333334,0.8117731481223892,-0.015804000000000002,1.234591650745053,-0.034122999999999994,1.7854149199804883,-0.02466,1.520418023678266,0.012936333333333333,-0.19591153166692768,0.017540666666666666,1.0653543034716584,Christian Development / Denominational Differences,Christian Development / Deno…,EN · T30 · Christian Development / Deno…,realistic_threat,-0.19591153166692768,Realistic Threat,0.012936333333333333,,
en,28,4,-0.060442,0.5755253067287347,-0.047156,0.6724437950709016,-0.042935,0.2634715062944756,-0.06029375,0.7965798563144111,-0.0462285,0.7171054574804159,0.014954,-0.11264301640464087,-0.00826975,0.18905432193392255,Burke vs. Pope Francis,Burke vs. Pope Francis,EN · T28 · Burke vs. Pope Francis,realistic_threat,-0.11264301640464087,Realistic Threat,0.014954,,
en,34,4,-0.059006,0.6367532135145317,-0.061666,0.05204621545436555,-0.0400915,0.36525102532234843,-0.06868450000000001,0.47954393604249923,-0.06692575,-0.05375765357220527,0.02701,0.3849045897421275,0.00250825,0.5549825951187304,Church-State Relations and Charities,Church-State Relations and C…,EN · T34 · Church-State Relations and C…,sanctity,-0.05375765357220527,Sanctity,-0.06692575,,
en,32,26,-0.07273588461538462,0.05134089080525732,-0.057173076923076924,0.24414811775115103,-0.045919115384615385,0.1566588357933926,-0.0825296923076923,-0.04358251685036791,-0.05655134615384615,0.3326340276493305,0.019740538461538462,0.0848960308139969,-0.0086935,0.17466741288195906,Church Doctrine and Sacramental Validity,Church Doctrine and Sacramen…,EN · T32 · Church Doctrine and Sacramen…,authority,-0.04358251685036791,Authority,-0.0825296923076923,0.3913777972898616,0.06022210789002338
en,2,88,-0.061387124999999994,0.5352272389007915,-0.05265818181818182,0.43718946821975674,-0.028305875,0.7871027024606897,-0.060075727272727274,0.8048176224236506,-0.04675471590909091,0.6975066976081042,0.01896347727272727,0.052826942034752605,-0.003202045454545455,0.36111002552725924,Women and Ordination,Women and Ordination,EN · T2 · Women and Ordination,realistic_threat,0.052826942034752605,Realistic Threat,0.01896347727272727,1.5164229152914133,-0.15773011508263532
en,19,29,-0.06407527586206896,0.4206103514293998,-0.04667024137931035,0.6932131591338739,-0.038147724137931036,0.4348260463666136,-0.07737055172413793,0.15135034168067285,-0.046322655172413796,0.7135986752205218,0.04436393103448276,1.101096265541979,-0.0017166206896551727,0.4115422874647477,Doctrines of Religion and Salvation,Doctrines of Religion and Sa…,EN · T19 · Doctrines of Religion and Sa…,authority,0.15135034168067285,Authority,-0.07737055172413793,1.2912816686655568,0.7009933153435078
en,5,94,-0.06541226595744681,0.36360401094658046,-0.049606074468085105,0.5676870569675059,-0.034943712765957445,0.5495096181616924,-0.06830140425531915,0.49401881754500465,-0.04760445744680851,0.6658583189415844,0.024324521276595745,0.27407566553941787,-0.0003942978723404253,0.4564370086683898,Catholic-Lutheran Communion Disputes,Catholic-Lutheran Communion …,EN · T5 · Catholic-Lutheran Communion …,realistic_threat,0.27407566553941787,Realistic Threat,0.024324521276595745,1.3002978858193526,0.13314521683244843
en,41,14,-0.066542,0.31543461634338515,-0.047244857142857144,0.6686445699599288,-0.02749592857142857,0.8160937198471301,-0.06437828571428571,0.6422498454021491,-0.045470500000000004,0.7453369490156626,0.032275,0.6021896052002177,0.017489214285714285,1.0636074227040622,Catholic Stereotypes and Theology,Catholic Stereotypes and The…,EN · T41 · Catholic Stereotypes and The…,harm,0.31543461634338515,Harm,-0.066542,1.7555005112600157,0.7124178353998469
en,29,11,-0.022520272727272726,2.1924250160678453,0.0024156363636363633,2.7919560774713883,0.022907272727272724,2.6202131450790174,-0.017992454545454548,2.394891107767006,0.0037654545454545454,2.5791158856644705,0.059740636363636364,1.7356884127669814,0.045536909090909086,2.01586614666764,Christian Principles and Criticisms,Christian Principles and Cri…,EN · T29 · Christian Principles and Cri…,realistic_threat,1.7356884127669814,Realistic Threat,0.059740636363636364,6.140497245715039,0.895728814692096
jp,32,1,0.043669,-1.020068358037298,0.072681,-0.5372719312991847,-0.030155,-2.2241017224319655,0.001565,-1.3097314279495107,0.086398,0.38885588045015046,-0.002839,0.6912092754132358,-0.052265,-0.2689918750518113,Church Doctrine and Sacramental Validity,Church Doctrine and Sacramen…,JP · T32 · Church Doctrine and Sacramen…,loyalty,-2.2241017224319655,Loyalty,-0.030155,,
jp,42,9,0.04979677777777777,-0.7737398191648058,0.05131733333333333,-1.4853155421881645,-0.012663222222222222,-1.5018612473507884,0.009933444444444444,-0.9701427945443238,0.060951555555555564,-0.6643950364442195,-0.016543222222222223,0.08400418580918684,-0.09189588888888889,-1.823557911178519,Faith and Heresy Debates,Faith and Heresy Debates,JP · T42 · Faith and Heresy Debates,symbolic_threat,-1.823557911178519,Symbolic Threat,-0.09189588888888889,-2.8012765032310476,-0.5153687615609425
jp,23,41,0.026819146341463415,-1.6974101257127954,0.05960778048780488,-1.1174149575720966,-0.004884853658536585,-1.1806901989779959,-0.0007066097560975607,-1.4019125803517565,0.051448292682926826,-1.0577435199990486,-0.019859219512195124,-0.06292063771854191,-0.0628740243902439,-0.6851427476641319,Historical Critiques of Christian Violence,Historical Critiques of Chri…,JP · T23 · Historical Critiques of Chri…,harm,-1.6974101257127954,Harm,0.026819146341463415,-2.9346698630586636,0.4282625069740224
jp,46,2,0.046017,-0.9256818723899091,0.0559075,-1.2816202566762098,0.006617,-0.7057753929364224,0.005435000000000001,-1.1526881423063184,0.0574135,-0.8108382955819685,-0.0233865,-0.21920697268348033,-0.0642085,-0.7374890491761307,Religious Beliefs and Social Controversies,Religious Beliefs and Social…,JP · T46 · Religious Beliefs and Social…,fairness,-1.2816202566762098,Fairness,0.0559075,,
jp,25,18,0.056479277777777774,-0.5051121827343645,0.07000955555555556,-0.6558211427672729,0.01912,-0.1895229699601695,0.020596,-0.5374599113925108,0.051308,-1.0635503586420212,-0.03484277777777778,-0.7268104004288619,-0.025515055555555555,0.7803046779020765,Social Division and Racial Antagonism,Social Division and Racial A…,JP · T25 · Social Division and Racial A…,sanctity,-1.0635503586420212,Sanctity,0.051308,-1.047095164844839,0.3182220252791407
jp,17,32,0.05679071875,-0.49259266874174873,0.072637875,-0.539185665554521,0.007674875,-0.6620954335701901,0.0160599375,-0.7215317870728395,0.067679875,-0.3859039238846218,-0.02667271875,-0.36481237211407186,-0.07211984375,-1.0478203750354766,Pagan-Christian Conflicts,Pagan-Christian Conflicts,JP · T17 · Pagan-Christian Conflicts,symbolic_threat,-1.0478203750354766,Symbolic Threat,-0.07211984375,-1.5256787487935621,-0.5900230580265182
jp,38,5,0.0431596,-1.0405455623766422,0.062522,-0.9880922512983019,0.0048938,-0.7769268106179932,0.017290800000000002,-0.6715838048570788,0.0591588,-0.7385987797914992,-0.0091524,0.41147588007395813,-0.0460372,-0.024699439751318452,Opposition and Impact of Religious Beliefs,Opposition and Impact of Rel…,JP · T38 · Opposition and Impact of Rel…,harm,-1.0405455623766422,Harm,0.0431596,-1.7181249385370967,0.8122400281699835
jp,28,16,0.059011625,-0.403315183269082,0.086944,0.0956693251382025,0.0004611875000000001,-0.9599506403580417,0.023258,-0.4294368554798034,0.068489375,-0.3523980005291042,-0.019944125,-0.06668262022980312,-0.07132087499999999,-1.01647993030917,Burke vs. Pope Francis,Burke vs. Pope Francis,JP · T28 · Burke vs. Pope Francis,symbolic_threat,-1.01647993030917,Symbolic Threat,-0.07132087499999999,-1.1846345037452237,-0.5155998739822785
jp,40,7,0.10761442857142857,1.5504530542596693,0.10782871428571429,1.0224587313175368,0.04910471428571428,1.048554403650217,0.06630228571428572,1.317285639800751,0.11555914285714286,1.5958614610934219,-0.029909857142857148,-0.5082431247698614,-0.07059885714285714,-0.988157970603998,Critique of Money and Religious Manipulation,Critique of Money and Religi…,JP · T40 · Critique of Money and Religi…,symbolic_threat,-0.988157970603998,Symbolic Threat,-0.07059885714285714,2.415465926485029,-1.895643140851649
jp,11,25,0.0452306,-0.9572941093205337,0.0836956,-0.04848312367419371,0.0028214399999999997,-0.8624951439203261,0.01502728,-0.763436677704386,0.06736075999999999,-0.39911237691932977,-0.02013636,-0.07520014632557492,-0.05201632,-0.2592371233239899,2017 Pakistan Religious Violence,2017 Pakistan Religious Viol…,JP · T11 · 2017 Pakistan Religious Viol…,harm,-0.9572941093205337,Harm,0.0452306,-1.3770704695677234,0.17518325005089364
jp,41,8,0.04572425,-0.9374500340906216,0.06400325,-0.9223596399193581,0.007937,-0.6512722178321552,0.015353875000000001,-0.7501835635248928,0.05516825,-0.9037711855312902,-0.01031675,0.35988599524751164,-0.028419749999999997,0.6663647826522058,Catholic Stereotypes and Theology,Catholic Stereotypes and The…,JP · T41 · Catholic Stereotypes and The…,harm,-0.9374500340906216,Harm,0.04572425,-1.4823986344190105,1.1791611841601202
jp,39,2,0.1065595,1.5080463249299574,0.106354,0.9570161517139355,0.036379,0.5231060445281253,0.0403625,0.26465794536877024,0.11206849999999999,1.4513806556173086,-0.018342,0.004304148548975484,-0.06725249999999999,-0.8568933609804115,Religious Controversies and Social Critiques,Religious Controversies and …,JP · T39 · Religious Controversies and …,symbolic_threat,-0.8568933609804115,Symbolic Threat,-0.06725249999999999,,
jp,22,14,0.05949307142857142,-0.38396167542396115,0.07732285714285714,-0.3312828061359748,0.010960071428571428,-0.5264487394805369,0.02491592857142857,-0.362158677128675,0.07754321428571428,0.02234844194194847,-0.006879357142857143,0.5121895994930135,-0.06708428571428572,-0.8502949670837746,Social Observations and Religious Critique,Social Observations and Reli…,JP · T22 · Social Observations and Reli…,symbolic_threat,-0.8502949670837746,Symbolic Threat,-0.06708428571428572,-0.8554081162325345,0.0035672717203384264
jp,4,20,0.054637500000000006,-0.5791492064941183,0.07657935,-0.364277011083754,0.0125049,-0.4626623287724714,0.02492685,-0.3617154892664594,0.056799999999999996,-0.8362316050058227,-0.025703049999999998,-0.3218484015448234,-0.05875319999999999,-0.5234987922162446,"Religion, Sexuality, and Violence","Religion, Sexuality, and Vio…","JP · T4 · Religion, Sexuality, and Vio…",sanctity,-0.8362316050058227,Sanctity,0.056799999999999996,-1.270903798039663,-0.23455517096255463
jp,6,33,0.05456530303030303,-0.5820514289149394,0.0809530909090909,-0.17018593162420123,0.0038755151515151506,-0.8189720813778356,0.027841939393939395,-0.24342215170370388,0.061104030303030306,-0.6580839713391661,-0.019448454545454547,-0.04472051118881671,-0.05934151515151515,-0.546576113435265,Church Abuse Victims,Church Abuse Victims,JP · T6 · Church Abuse Victims,loyalty,-0.8189720813778356,Loyalty,0.0038755151515151506,-1.207942517732985,-0.12462204821661892
jp,9,18,0.052103166666666666,-0.6810260449917188,0.0688691111111111,-0.7064300146430146,0.009614444444444446,-0.5820100600418249,0.029514388888888892,-0.17555471920779536,0.07311038888888889,-0.1611301349504835,-0.009635499999999998,0.390070741275782,-0.03931894444444444,0.23883166443278064,Divine-Human Nature / Jesus,Divine-Human Nature / Jesus,JP · T9 · Divine-Human Nature / Jesus,fairness,-0.7064300146430146,Fairness,0.0688691111111111,-0.8452002508837018,0.6843613506412309
jp,27,2,0.0851995,0.6494026565192978,0.097407,0.5599800848734882,0.02171,-0.08258113396012992,0.032042,-0.07298511876409292,0.083364,0.2632759280589948,-0.014338,0.18171291639806908,-0.061337,-0.624851243214898,Bakery and Religious Freedom Legal Conflicts,Bakery and Religious Freedom…,JP · T27 · Bakery and Religious Freedom…,symbolic_threat,-0.624851243214898,Symbolic Threat,-0.061337,,
jp,18,15,0.0655874,-0.13897775028017267,0.08104873333333333,-0.16594166070162414,0.013370666666666668,-0.4269145770809782,0.018744933333333335,-0.6125755680534734,0.0743702,-0.10898543509709446,-0.026290733333333333,-0.34788740655284406,-0.0462856,-0.03444320816530776,Internal Discussions in Catholicism,Internal Discussions in Cath…,JP · T18 · Internal Discussions in Cath…,authority,-0.6125755680534734,Authority,0.018744933333333335,-0.6457453914682966,-0.1655762026478014
jp,12,14,0.06081457142857143,-0.33083912824209377,0.08752771428571428,0.12157249090981084,0.02091407142857143,-0.11544525085335774,0.01965514285714286,-0.5756395747090874,0.07589421428571429,-0.04590513139128015,0.017548642857142856,1.5945425917551663,-0.04378842857142857,0.0635111400232219,Communion for Divorced and Remarried,Communion for Divorced and R…,JP · T12 · Communion for Divorced and R…,authority,-0.5756395747090874,Authority,0.01965514285714286,-0.16948277118999283,1.3050218232181825
jp,8,38,0.07755823684210526,0.34223401283081695,0.09705644736842105,0.544423804772597,0.02728384210526316,0.1475643904843365,0.03107563157894737,-0.11220002108552157,0.06596734210526316,-0.45678718011050856,0.0012555789473684212,0.8726314047622544,-0.05845997368421053,-0.5119966613227668,Pro-Life and Women's Autonomy,Pro-Life and Women's Autonom…,JP · T8 · Pro-Life and Women's Autonom…,symbolic_threat,-0.5119966613227668,Symbolic Threat,-0.05845997368421053,0.18800344635940244,0.1837994087340131
jp,1,68,0.07168835294117647,0.10627246574101494,0.08405058823529411,-0.032730007242338655,0.01607764705882353,-0.3151425874464754,0.03022920588235294,-0.14654768838423382,0.07264023529411766,-0.18059020945539556,-0.02683008823529412,-0.3717850810259289,-0.05805563235294117,-0.4961359194061295,Christians and Trump's Politics,Christians and Trump's Polit…,JP · T1 · Christians and Trump's Polit…,symbolic_threat,-0.4961359194061295,Symbolic Threat,-0.05805563235294117,-0.4109460115057184,-0.6014426539089879
jp,15,36,0.06157955555555556,-0.30008778100100875,0.07706750000000001,-0.34261464872450886,0.01294138888888889,-0.44463957851324554,0.025486166666666664,-0.3390186088922136,0.07775175,0.030979920212171157,0.0014780833333333334,0.8824901033024778,-0.03399163888888889,0.44780119584941436,Authenticity and Faith in Catholicism,Authenticity and Faith in Ca…,JP · T15 · Authenticity and Faith in Ca…,loyalty,-0.44463957851324554,Loyalty,0.01294138888888889,-0.3319719601659556,1.0072222489024931
jp,31,29,0.07494755172413793,0.23728793386281194,0.09612413793103448,0.5030512249024511,0.02486641379310345,0.04774808851490169,0.039031379310344824,0.21064151986719912,0.09156286206896552,0.6026341048165231,-0.02794244827586207,-0.42107140075663024,-0.05644210344827587,-0.4328434396302173,Antisemitism and Religious Persecution,Antisemitism and Religious P…,JP · T31 · Antisemitism and Religious P…,symbolic_threat,-0.4328434396302173,Symbolic Threat,-0.05644210344827587,0.49497252758024757,-0.8152589588854635
jp,16,3,0.06648233333333334,-0.10300261730656242,0.086339,0.06882157500536808,0.03183033333333333,0.33529030526730913,0.02329166666666667,-0.4280706735805819,0.06849933333333334,-0.35198581627534836,-0.0020176666666666667,0.7276008175361269,-0.015151333333333336,1.186833298031898,Canadian Immigration and Cultural Disputes,Canadian Immigration and Cul…,JP · T16 · Canadian Immigration and Cul…,authority,-0.4280706735805819,Authority,0.02329166666666667,,
jp,44,4,0.06723175,-0.07287706132178927,0.09451124999999999,0.4314769899195119,0.01514925,-0.3534763658277978,0.02383025,-0.4062151448314012,0.08775474999999999,0.44501296693884507,-0.025897000000000003,-0.33044191566178943,-0.04477075,0.02497848097290349,Pope Francis: Conflicts and Mercy,Pope Francis: Conflicts and …,JP · T44 · Pope Francis: Conflicts and …,authority,-0.4062151448314012,Authority,0.02383025,,
jp,13,20,0.08133825,0.49418552802441695,0.0973864,0.5590659300755767,0.03257755,0.36614309377046095,0.04691085,0.5303877643717668,0.0863202,0.3856356694099289,-0.0209513,-0.11130841337625932,-0.05438355,-0.35209437333464944,Religion in Public vs. Catholic Schools,Religion in Public vs. Catho…,JP · T13 · Religion in Public vs. Catho…,symbolic_threat,-0.35209437333464944,Symbolic Threat,-0.05438355,0.8851172546714647,-0.6426886461770815
